X,Y,Z
-3030.262,507.03,-381326.71875
-3069.922,501.86,-381326.71875
-3091.662,494.83,-381326.71875
-3123.342,488.55,-381326.71875
-3147.042,481.41,-381326.71875
-3168.732,473.98,-381326.71875
-3267.172,472.47,-381326.71875
-3352.662,469.41,-381326.71875
-3375.332,461.27,-381326.71875
-3397.982,453,-381326.71875
-3542.332,452.77,-381326.71875
-3525.052,441.32,-381326.71875
-3533.672,431.56,-381326.71875
-3477.392,417.97,-381326.71875
-3468.982,407.36,-381326.71875
-3365.662,391.81,-381326.71875
-3344.192,380.94,-381326.71875
-3356.652,371.78,-381326.71875
-3395.052,363.69,-381326.71875
-3480.402,357.29,-381326.71875
-3471.812,346.83,-381326.71875
-3442.192,335.69,-381326.71875
-2918.802,308.83,-381326.71875
-2992.032,302.48,-381326.71875
-3325.162,302.56,-381326.71875
-3269.412,291.58,-381326.71875
-3269.622,282.08,-381326.71875
-3244.812,272.14,-381326.71875
-3184.972,261.82,-381326.71875
-3237.082,253.18,-381326.71875
-3252.182,243.9,-381326.71875
-3214.252,234.22,-381326.71875
-3158.302,224.71,-381326.71875
-3146.312,215.53,-381326.71875
-3171.302,206.31,-381326.71875
-3198.262,196.94,-381326.71875
-3213.192,187.52,-381326.71875
-3217.102,178.14,-381326.71875
-3199.982,169.03,-381326.71875
-3166.842,160.3,-381326.71875
-3104.682,152.35,-381326.71875
-3029.502,145.06,-381326.71875
-2961.312,138.02,-381326.71875
-2939.082,130.05,-381326.71875
-2971.802,120.46,-381326.71875
-2968.522,111.93,-381326.71875
-2971.202,103.19,-381326.71875
-2965.872,94.76,-381326.71875
-2928.542,87.75,-381326.71875
-2904.192,80.35,-381326.71875
-2918.762,71.17,-381326.71875
-2950.292,61.02,-381326.71875
-2923.872,53.88,-381326.71875
-2905.422,46.43,-381326.71875
-2916.892,37.25,-381326.71875
-2919.362,28.58,-381326.71875
-2892.862,21.84,-381326.71875
-2849.392,16.42,-381326.71875
-2775.992,13.44,-381326.71875
-2848.192,-0.139999999999986,-381326.71875
-2827.612,-6.84999999999999,-381326.71875
-2824.962,-14.9,-381326.71875
3759.242,4537.89,-381406.71875
3747.302,4549.58,-381406.71875
3707.712,4554.61,-381406.71875
3777.982,4662.91,-381406.71875
3818.962,5405.47,-381406.71875
3799.712,5410.92,-381406.71875
3781.042,5417.11,-381406.71875
3768.242,5431.34,-381406.71875
3749.542,5437.42,-381406.71875
535.302,5176.85,-381406.71875
520.122,5171.43,-381406.71875
510.192,5216.71,-381406.71875
532.362,5586.35,-381406.71875
518.462,5605.81,-381406.71875
248.962,4734.96,-381406.71875
236.602,4750.66,-381406.71875
265.342,5590.29,-381406.71875
250.172,5601.04,-381406.71875
197.672,4767.56,-381406.71875
183.882,4755.14,-381406.71875
-2318.818,6885.55,-381406.71875
-2339.538,6882.56,-381406.71875
-2362.928,6887.05,-381406.71875
-2562.348,4835.72,-381406.71875
-2573.338,4823.88,-381406.71875
-3987.348,1408.71,-381406.71875
-3956.288,1386.89,-381406.71875
-3910.738,1361.03,-381406.71875
-3916.938,1350.49,-381406.71875
-3910.618,1336.34,-381406.71875
-3892.698,1318.96,-381406.71875
-3944.038,1321.15,-381406.71875
-3988.668,1321.18,-381406.71875
-3936.898,1294.5,-381406.71875
-3901.418,1272.57,-381406.71875
-3869.708,1251.9,-381406.71875
-3864.008,1238.34,-381406.71875
-3891.158,1233.44,-381406.71875
-3895.068,1222.38,-381406.71875
-3883.458,1207.33,-381406.71875
-3865.968,1190.9,-381406.71875
-3894.018,1185.95,-381406.71875
-3946.338,1186.83,-381406.71875
-3890.668,1149.15,-381406.71875
-3880.728,1134.83,-381406.71875
-3876.568,1121.95,-381406.71875
-3960.058,1129.37,-381406.71875
-3959.778,1117.19,-381406.71875
-3999.128,1101.73,-381406.71875
-3997.788,1089.25,-381406.71875
-3987.608,1074.88,-381406.71875
-3954.878,1055.79,-381406.71875
-3943.608,1041.42,-381406.71875
-3928.368,1026.31,-381406.71875
-3925.808,1013.88,-381406.71875
-3953.608,1007.58,-381406.71875
-3953.938,995.7,-381406.71875
-3917.908,976.75,-381406.71875
-3904.398,962.35,-381406.71875
-3974.358,963.78,-381406.71875
-3909.658,939.82,-381406.71875
-3860.598,919.11,-381406.71875
-3875.428,910.18,-381406.71875
-3948.338,911.43,-381406.71875
-3930.638,896.53,-381406.71875
-3872.478,874.85,-381406.71875
-3868.458,862.6,-381406.71875
-3836.778,845.83,-381406.71875
-3820.828,831.8,-381406.71875
-3876.928,829.31,-381406.71875
-3849.058,813.42,-381406.71875
-3895.268,809.02,-381406.71875
-3866.318,793.11,-381406.71875
-3843.248,778.24,-381406.71875
-3849.818,767.77,-381406.71875
-3848.448,756.16,-381406.71875
-2688.968,585.01,-381406.71875
-3871.348,736.45,-381406.71875
-2676.208,567.42,-381406.71875
-2677.218,559.64,-381406.71875
-2675.238,551.48,-381406.71875
-2683.148,544.56,-381406.71875
-2696.008,538.19,-381406.71875
-3809.338,660.59,-381406.71875
-3813.608,649.86,-381406.71875
-2655.998,509.93,-381406.71875
-2662.808,502.85,-381406.71875
-2676.558,496.48,-381406.71875
-3693.058,592.66,-381406.71875
-3657.328,578.26,-381406.71875
-3619.548,563.88,-381406.71875
-3605.608,551.96,-381406.71875
-3610.558,541.84,-381406.71875
-3635.408,533.44,-381406.71875
-3641.298,523.3,-381406.71875
-2963.448,457.18,-381406.71875
-2949.188,447.39,-381406.71875
-2936.888,437.83,-381406.71875
-2939.518,429.44,-381406.71875
-2946.118,421.32,-381406.71875
-2933.728,411.88,-381406.71875
-2963.228,405.21,-381406.71875
-3535.698,431.69,-381406.71875
-3548.298,422.11,-381406.71875
-3450.028,406.31,-381406.71875
-3418.618,394.6,-381406.71875
-3331.238,380.29,-381406.71875
-2978.478,345.42,-381406.71875
-3031.808,338.93,-381406.71875
-3080.118,331.94,-381406.71875
-3341.278,332.15,-381406.71875
-3383.588,323.79,-381406.71875
-3026.288,294.68,-381406.71875
-2913.538,283.24,-381406.71875
-2868.738,273.85,-381406.71875
-2835.898,264.93,-381406.71875
-2835.028,256.67,-381406.71875
-2832.138,248.4,-381406.71875
-2799.228,239.87,-381406.71875
-2792.288,231.7,-381406.71875
-2802.328,223.61,-381406.71875
-2796.338,215.47,-381406.71875
-2797.328,207.34,-381406.71875
-2816.298,199.1,-381406.71875
-2820.238,190.88,-381406.71875
-2831.148,182.56,-381406.71875
-2824.048,174.44,-381406.71875
-2850.908,165.76,-381406.71875
-2858.758,157.32,-381406.71875
-2914.558,147.72,-381406.71875
-1848.718,166.98,-381406.71875
-1845.568,161.69,-381406.71875
-1849.398,156.21,-381406.71875
-1846.228,150.94,-381406.71875
-1863.018,144.94,-381406.71875
-2955.908,95.16,-381406.71875
-2944.558,87.05,-381406.71875
-1871.328,128.29,-381406.71875
-3073.608,63.53,-381406.71875
-1867.798,117.58,-381406.71875
-1896.458,110.56,-381406.71875
-1888.158,105.52,-381406.71875
-1878.848,100.58,-381406.71875
-1899.468,93.79,-381406.71875
-1908.088,87.67,-381406.71875
-1994.498,76.07,-381406.71875
-2016.028,68.68,-381406.71875
-2023.568,62.23,-381406.71875
-2017.138,56.82,-381406.71875
-2921.668,-22.78,-381406.71875
3757.847,4536.38,-381408.90625
3736.757,4537.48,-381408.90625
3705.037,4551.57,-381408.90625
3786.977,4673.57,-381408.90625
3812.367,5396.61,-381408.90625
3802.587,5414.95,-381408.90625
3786.857,5425.2,-381408.90625
3757.617,5416.75,-381408.90625
536.517,5188.78,-381408.90625
520.677,5177.4,-381408.90625
514.507,5259.48,-381408.90625
533.277,5596.3,-381408.90625
262.567,4743.2,-381408.90625
249.617,4747.94,-381408.90625
237.747,4773.63,-381408.90625
266.017,5605.27,-381408.90625
250.947,5619.02,-381408.90625
196.977,4753.58,-381408.90625
183.897,4757.14,-381408.90625
-2318.233,6883.66,-381408.90625
-2334.653,6868.41,-381408.90625
-2560.963,4833.09,-381408.90625
-2574.883,4826.5,-381408.90625
-3958.683,1400.1,-381408.90625
-3921.843,1376.65,-381408.90625
-3882.033,1352.58,-381408.90625
-3896.853,1344.64,-381408.90625
-3923.183,1339.92,-381408.90625
-3900.473,1321.14,-381408.90625
-3961.443,1326.02,-381408.90625
-3944.693,1296.61,-381408.90625
-3883.163,1267.6,-381408.90625
-3858.193,1248.79,-381408.90625
-3851.523,1235.01,-381408.90625
-3872.853,1228.63,-381408.90625
-3870.943,1216.11,-381408.90625
-3888.373,1208.57,-381408.90625
-3890.273,1197.02,-381408.90625
-3945.513,1198.78,-381408.90625
-3901.443,1151.72,-381408.90625
-3856.473,1129.06,-381408.90625
-3847.433,1115.11,-381408.90625
-3926.033,1121.49,-381408.90625
-3959.853,1117.19,-381408.90625
-3989.443,1099.56,-381408.90625
-3989.073,1087.32,-381408.90625
-3986.703,1074.67,-381408.90625
-3970.603,1059.12,-381408.90625
-3944.663,1041.62,-381408.90625
-3940.193,1028.73,-381408.90625
-3920.983,1012.89,-381408.90625
-3934.073,1003.65,-381408.90625
-3961.863,997.25,-381408.90625
-3909.153,975.03,-381408.90625
-3903.493,962.16,-381408.90625
-3980.333,964.89,-381408.90625
-3929.403,943.47,-381408.90625
-3885.273,923.6,-381408.90625
-3967.043,926.62,-381408.90625
-3969.093,915.08,-381408.90625
-3943.523,898.76,-381408.90625
-3902.123,879.89,-381408.90625
-3879.383,864.42,-381408.90625
-3839.813,846.32,-381408.90625
-3830.773,833.4,-381408.90625
-3855.273,825.86,-381408.90625
-3863.953,815.73,-381408.90625
-3881.503,806.91,-381408.90625
-3832.773,788.07,-381408.90625
-3836.403,777.22,-381408.90625
-3848.903,767.63,-381408.90625
-3901.003,763.55,-381408.90625
-2682.113,584.06,-381408.90625
-2675.243,575.19,-381408.90625
-2680.243,567.94,-381408.90625
-2673.323,559.13,-381408.90625
-2668.363,550.61,-381408.90625
-3830.583,685.66,-381408.90625
-3839.873,675.48,-381408.90625
-3827.293,662.69,-381408.90625
-2749.583,528.42,-381408.90625
-2685.883,513.24,-381408.90625
-2712.593,508.23,-381408.90625
-2650.773,493.75,-381408.90625
-3640.413,587.26,-381408.90625
-3602.673,572.82,-381408.90625
-3605.683,562.54,-381408.90625
-3598.713,551.31,-381408.90625
-3604.663,541.3,-381408.90625
-3619.543,532.04,-381408.90625
-3619.453,521.44,-381408.90625
-3560.523,506.02,-381408.90625
-2963.213,448.49,-381408.90625
-2947.933,438.66,-381408.90625
-2939.593,429.44,-381408.90625
-2944.193,421.18,-381408.90625
-2981.703,415.1,-381408.90625
-3580.033,444.85,-381408.90625
-3534.773,431.62,-381408.90625
-3501.453,419.37,-381408.90625
-3433.133,405.36,-381408.90625
-3384.743,392.81,-381408.90625
-3416.203,384.51,-381408.90625
-3380.723,372.9,-381408.90625
-3367.183,362.46,-381408.90625
-3370.343,333.16,-381408.90625
-3368.673,323.3,-381408.90625
-3368.973,313.51,-381408.90625
-3392.233,304.33,-381408.90625
-3391.483,294.44,-381408.90625
-2852.813,273.52,-381408.90625
-2827.973,264.79,-381408.90625
-2822.103,256.48,-381408.90625
-2812.213,248.16,-381408.90625
-2817.303,240.03,-381408.90625
-2791.363,231.69,-381408.90625
-2828.403,223.69,-381408.90625
-2833.413,215.47,-381408.90625
-2816.403,207.29,-381408.90625
-2826.363,199.05,-381408.90625
-2822.313,190.87,-381408.90625
-2814.233,182.76,-381408.90625
-2824.123,174.44,-381408.90625
-2836.993,166,-381408.90625
-2854.833,157.4,-381408.90625
-1836.923,172.62,-381408.90625
-1840.793,167.19,-381408.90625
-1837.643,161.93,-381408.90625
-1841.483,156.46,-381408.90625
-1836.303,151.29,-381408.90625
-3058.243,99.91,-381408.90625
-2980.963,94.15,-381408.90625
-2973.603,85.79,-381408.90625
-3034.153,74.32,-381408.90625
-3043.713,65.01,-381408.90625
-3070.233,54.76,-381408.90625
-3040.793,47.43,-381408.90625
-1875.253,106.27,-381408.90625
-1879.923,100.52,-381408.90625
-1889.563,94.42,-381408.90625
-1896.193,88.47,-381408.90625
-1938.713,79.97,-381408.90625
-1981.193,71.22,-381408.90625
-2001.703,63.88,-381408.90625
-2005.243,57.76,-381408.90625
-2015.743,51.04,-381408.90625
3756.504,4534.87,-381416.6875
3741.954,4543.53,-381416.6875
3697.204,4542.45,-381416.6875
3727.354,4603.48,-381416.6875
3818.854,5405.47,-381416.6875
3802.554,5414.95,-381416.6875
3785.054,5422.77,-381416.6875
3764.024,5425.67,-381416.6875
3758.774,5450.41,-381416.6875
520.334,5174.42,-381416.6875
506.614,5182.88,-381416.6875
531.354,5577.4,-381416.6875
514.114,5562.01,-381416.6875
248.464,4727.97,-381416.6875
235.444,4730.69,-381416.6875
265.734,5600.28,-381416.6875
250.344,5607.03,-381416.6875
198.444,4787.55,-381416.6875
184.024,4761.14,-381416.6875
170.264,4747.67,-381416.6875
-2320.896,6891.22,-381416.6875
-2338.986,6880.67,-381416.6875
-2365.036,6892.71,-381416.6875
-2566.326,4842.71,-381416.6875
-2578.806,4833.49,-381416.6875
-3988.056,1536.38,-381416.6875
-3992.776,1499.41,-381416.6875
-3980.136,1419.14,-381416.6875
-3960.636,1400.68,-381416.6875
-3919.006,1375.8,-381416.6875
-3910.846,1361.03,-381416.6875
-3898.806,1345.19,-381416.6875
-3906.876,1335.24,-381416.6875
-3948.606,1334.8,-381416.6875
-3967.246,1327.64,-381416.6875
-3963.726,1314.23,-381416.6875
-3994.876,1310.38,-381416.6875
-3902.496,1272.84,-381416.6875
-3856.296,1248.28,-381416.6875
-3822.556,1227.33,-381416.6875
-3840.966,1220.26,-381416.6875
-3846.776,1209.85,-381416.6875
-3871.936,1204.36,-381416.6875
-3877.706,1193.84,-381416.6875
-3929.046,1194.67,-381416.6875
-3961.016,1190.42,-381416.6875
-3866.236,1131.37,-381416.6875
-3814.366,1107.36,-381416.6875
-3847.146,1103.25,-381416.6875
-3878.966,1098.73,-381416.6875
-3960.546,1105.23,-381416.6875
-3988.496,1099.35,-381416.6875
-3988.126,1087.11,-381416.6875
-3995.536,1076.57,-381416.6875
-3983.356,1061.83,-381416.6875
-3991.666,1051.47,-381416.6875
-3953.936,1031.57,-381416.6875
-3928.856,1014.48,-381416.6875
-3917.446,1000.3,-381416.6875
-3975.626,999.96,-381416.6875
-3953.356,983.63,-381416.6875
-3909.416,963.29,-381416.6875
-3873.246,944.7,-381416.6875
-3889.126,935.99,-381416.6875
-3871.526,921.09,-381416.6875
-3927.706,919.55,-381416.6875
-3954.356,912.48,-381416.6875
-3927.796,896.02,-381416.6875
-3940.606,886.45,-381416.6875
-3891.256,866.4,-381416.6875
-3870.436,851.35,-381416.6875
-3812.056,830.37,-381416.6875
-3840.496,823.51,-381416.6875
-3863.986,815.73,-381416.6875
-3849.906,802.08,-381416.6875
-3834.776,788.37,-381416.6875
-3810.706,773.45,-381416.6875
-3853.886,768.34,-381416.6875
-3901.036,763.55,-381416.6875
-2671.246,582.55,-381416.6875
-2676.266,575.33,-381416.6875
-2674.326,567.16,-381416.6875
-3858.556,711.89,-381416.6875
-2668.396,550.61,-381416.6875
-3838.556,686.64,-381416.6875
-3844.876,676.08,-381416.6875
-3832.296,663.27,-381416.6875
-2708.886,523.77,-381416.6875
-2742.566,519.54,-381416.6875
-2758.356,513.18,-381416.6875
-3731.836,607.58,-381416.6875
-3641.436,587.36,-381416.6875
-3619.616,574.5,-381416.6875
-3610.696,563.02,-381416.6875
-3585.806,550.1,-381416.6875
-3596.726,540.58,-381416.6875
-3566.776,527.42,-381416.6875
-3538.776,514.6,-381416.6875
-3557.566,505.78,-381416.6875
-3586.316,497.64,-381416.6875
-3592.106,487.59,-381416.6875
-3598.866,477.59,-381416.6875
-3603.606,467.4,-381416.6875
-3558.436,453.85,-381416.6875
-3510.216,440.36,-381416.6875
-3513.846,430.34,-381416.6875
-3519.446,420.42,-381416.6875
-3422.186,404.75,-381416.6875
-3406.746,393.97,-381416.6875
-3421.236,384.76,-381416.6875
-3463.666,376.78,-381416.6875
-2981.586,345.55,-381416.6875
-2978.956,336.77,-381416.6875
-3387.006,343.61,-381416.6875
-3398.356,334.15,-381416.6875
-3388.696,323.95,-381416.6875
-3385.996,314.01,-381416.6875
-3387.266,304.19,-381416.6875
-3386.516,294.32,-381416.6875
-3392.736,284.6,-381416.6875
-2861.006,265.37,-381416.6875
-2828.136,256.57,-381416.6875
-2827.246,248.34,-381416.6875
-2821.336,240.07,-381416.6875
-2810.396,231.8,-381416.6875
-2907.436,223.94,-381416.6875
-2906.446,215.49,-381416.6875
-2945.436,206.93,-381416.6875
-2930.396,198.46,-381416.6875
-2864.346,190.51,-381416.6875
-2820.256,182.69,-381416.6875
-2841.156,174.19,-381416.6875
-2837.026,166,-381416.6875
-2854.866,157.4,-381416.6875
-3010.646,145.5,-381416.6875
-2991.436,137.24,-381416.6875
-1836.676,161.96,-381416.6875
-1843.516,156.4,-381416.6875
-1836.336,151.29,-381416.6875
-1851.136,145.39,-381416.6875
-1876.906,138.96,-381416.6875
-3067.546,81.71,-381416.6875
-3003.216,75.76,-381416.6875
-3019.776,66.19,-381416.6875
-3029.316,56.9,-381416.6875
-3008.876,49.2,-381416.6875
-2960.466,43.24,-381416.6875
-3016.846,31.16,-381416.6875
-2970.386,25.33,-381416.6875
-1889.236,88.94,-381416.6875
-1899.836,82.68,-381416.6875
-1926.376,75.21,-381416.6875
-1942.906,68.33,-381416.6875
-1945.466,62.46,-381416.6875
-1959.966,55.59,-381416.6875
3765.013,4544.68,-381486.09375
3746.513,4548.82,-381486.09375
3716.033,4564.49,-381486.09375
3727.333,4603.48,-381486.09375
3817.053,5403.05,-381486.09375
3803.123,5415.76,-381486.09375
3783.853,5421.15,-381486.09375
3762.833,5424.05,-381486.09375
3749.413,5437.42,-381486.09375
518.943,5161.49,-381486.09375
506.793,5184.87,-381486.09375
513.273,5396.3,-381486.09375
516.023,5581.92,-381486.09375
248.053,4720.99,-381486.09375
236.213,4745.66,-381486.09375
265.163,5589.29,-381486.09375
249.713,5594.04,-381486.09375
198.733,4794.54,-381486.09375
183.753,4755.14,-381486.09375
170.893,4764.66,-381486.09375
-2318.947,6885.55,-381486.09375
-2340.657,6885.39,-381486.09375
-2355.057,6864.42,-381486.09375
-2563.447,4837.46,-381486.09375
-2573.957,4824.76,-381486.09375
-3999.467,1501.55,-381486.09375
-3984.287,1433.05,-381486.09375
-3982.067,1419.72,-381486.09375
-3987.477,1408.71,-381486.09375
-3992.847,1397.69,-381486.09375
-3994.357,1385.51,-381486.09375
-3948.017,1322.23,-381486.09375
-3918.457,1301.66,-381486.09375
-3853.137,1271.47,-381486.09375
-3849.437,1258.43,-381486.09375
-3883.367,1255.53,-381486.09375
-3878.637,1242.19,-381486.09375
-3857.427,1224.57,-381486.09375
-3882.617,1219.12,-381486.09375
-3929.117,1218.98,-381486.09375
-3966.927,1216.37,-381486.09375
-3931.017,1195.15,-381486.09375
-3925.107,1181.56,-381486.09375
-3917.217,1167.55,-381486.09375
-3953.027,1164.1,-381486.09375
-3739.407,1089.81,-381486.09375
-3777.017,1087.04,-381486.09375
-3850.707,1092.29,-381486.09375
-3889.347,1089.21,-381486.09375
-3959.237,1092.85,-381486.09375
-3990.097,1087.54,-381486.09375
-3961.337,1069.18,-381486.09375
-3904.147,1044.97,-381486.09375
-3881.097,1028.28,-381486.09375
-3894.217,1019.22,-381486.09375
-3939.657,1016.68,-381486.09375
-3954.357,983.82,-381486.09375
-3921.217,965.55,-381486.09375
-3885.067,946.92,-381486.09375
-3852.767,929.24,-381486.09375
-3880.407,922.7,-381486.09375
-3898.197,914.25,-381486.09375
-3834.237,891.27,-381486.09375
-3820.417,877.38,-381486.09375
-3873.587,875.02,-381486.09375
-3945.517,875.49,-381486.09375
-3858.617,849.4,-381486.09375
-3890.067,842.97,-381486.09375
-3879.037,829.62,-381486.09375
-2634.797,624.45,-381486.09375
-3903.307,810.23,-381486.09375
-2643.077,610.02,-381486.09375
-3883.947,784.19,-381486.09375
-3851.927,768.06,-381486.09375
-3828.767,753.37,-381486.09375
-3861.027,746.47,-381486.09375
-2656.467,572.65,-381486.09375
-2656.507,564.8,-381486.09375
-2645.607,555.55,-381486.09375
-3766.747,688.92,-381486.09375
-3732.377,673.58,-381486.09375
-3639.367,651.41,-381486.09375
-3779.677,657.11,-381486.09375
-2750.637,528.53,-381486.09375
-2777.377,523.41,-381486.09375
-2798.147,517.49,-381486.09375
-2816.917,511.24,-381486.09375
-3652.407,588.48,-381486.09375
-3660.437,578.56,-381486.09375
-3630.627,564.94,-381486.09375
-3626.647,553.92,-381486.09375
-3620.647,542.74,-381486.09375
-3589.707,529.42,-381486.09375
-3580.647,518.14,-381486.09375
-3583.507,507.9,-381486.09375
-3505.587,491.27,-381486.09375
-3491.417,479.94,-381486.09375
-3454.277,467.02,-381486.09375
-3496.887,459.92,-381486.09375
-3534.507,452.24,-381486.09375
-3526.197,441.38,-381486.09375
-3489.917,428.87,-381486.09375
-3447.597,416.22,-381486.09375
-3381.267,402.48,-381486.09375
-3502.637,399.01,-381486.09375
-3495.167,388.43,-381486.09375
-3487.657,377.9,-381486.09375
-3475.137,367.19,-381486.09375
-3452.577,356.15,-381486.09375
-3449.977,346,-381486.09375
-3448.347,335.9,-381486.09375
-3437.687,325.52,-381486.09375
-3427.997,315.24,-381486.09375
-3410.287,304.8,-381486.09375
-3315.557,292.66,-381486.09375
-3304.767,282.8,-381486.09375
-2987.007,267.59,-381486.09375
-2762.167,255.6,-381486.09375
-2819.267,248.24,-381486.09375
-2850.357,240.33,-381486.09375
-3224.447,224.91,-381486.09375
-3167.467,215.53,-381486.09375
-3120.457,206.45,-381486.09375
-3178.417,197.06,-381486.09375
-2893.357,190.26,-381486.09375
-2817.277,182.72,-381486.09375
-2837.177,174.25,-381486.09375
-2833.047,166.07,-381486.09375
-2962.867,155.22,-381486.09375
-3020.657,145.27,-381486.09375
-3064.427,135.34,-381486.09375
-3048.197,126.9,-381486.09375
-3047.927,118.04,-381486.09375
-3059.617,108.77,-381486.09375
-3052.307,100.14,-381486.09375
-2986.007,93.95,-381486.09375
-3050.587,82.44,-381486.09375
-3037.197,74.18,-381486.09375
-3030.787,65.65,-381486.09375
-3009.367,57.94,-381486.09375
-2931.017,53.49,-381486.09375
-2855.657,49.32,-381486.09375
-2876.127,39.75,-381486.09375
-2849.657,33.05,-381486.09375
-2907.987,20.83,-381486.09375
-2949.307,9.46000000000001,-381486.09375
-2911.797,3.56999999999999,-381486.09375
-2931.107,-6.38999999999999,-381486.09375
-1835.827,71.07,-381486.09375
-1842.377,65.17,-381486.09375
3763.055,4542.42,-381600.0625
3738.015,4538.99,-381600.0625
3704.335,4550.81,-381600.0625
3746.765,4626.34,-381600.0625
3803.415,5384.53,-381600.0625
3791.315,5399.62,-381600.0625
3780.325,5416.3,-381600.0625
3765.185,5427.29,-381600.0625
3747.665,5434.98,-381600.0625
504.045,5158.02,-381600.0625
494.225,5205.24,-381600.0625
515.545,5576.94,-381600.0625
501.715,5597.34,-381600.0625
247.945,4718.99,-381600.0625
235.685,4735.68,-381600.0625
267.215,5630.24,-381600.0625
249.665,5593.05,-381600.0625
200.145,4826.51,-381600.0625
183.805,4756.14,-381600.0625
170.855,4763.66,-381600.0625
-2315.665,6876.11,-381600.0625
-2339.665,6882.56,-381600.0625
-2354.385,6862.54,-381600.0625
-2564.405,4839.21,-381600.0625
-2575.415,4827.38,-381600.0625
-2586.375,4815.51,-381600.0625
-3993.655,1616.01,-381600.0625
-3990.925,1537.33,-381600.0625
-3989.715,1472.86,-381600.0625
-3983.325,1432.75,-381600.0625
-3985.895,1420.88,-381600.0625
-3986.515,1408.43,-381600.0625
-3984.295,1369.99,-381600.0625
-3964.575,1351.79,-381600.0625
-3980.365,1343.81,-381600.0625
-3983.015,1319.58,-381600.0625
-3946.555,1223.44,-381600.0625
-3873.845,1192.86,-381600.0625
-3973.705,1205.8,-381600.0625
-3957.145,1189.46,-381600.0625
-3946.365,1174.64,-381600.0625
-3919.965,1156.16,-381600.0625
-3875.015,1133.45,-381600.0625
-3826.065,1110.1,-381600.0625
-3811.115,1094.92,-381600.0625
-3905.305,1104.74,-381600.0625
-3759.585,1060.02,-381600.0625
-3844.035,1067.28,-381600.0625
-3769.325,1039.22,-381600.0625
-3838.175,1042.6,-381600.0625
-3840.565,1031.44,-381600.0625
-3885.015,1029.1,-381600.0625
-3876.595,1015.58,-381600.0625
-3888.705,1006.3,-381600.0625
-3897.855,996.37,-381600.0625
-3944.255,993.76,-381600.0625
-3972.025,987.26,-381600.0625
-3966.395,974.2,-381600.0625
-3963.675,961.74,-381600.0625
-3960.915,949.31,-381600.0625
-3899.095,926.12,-381600.0625
-3847.995,905.24,-381600.0625
-3792.865,883.97,-381600.0625
-3914.015,893.63,-381600.0625
-3880.485,876.19,-381600.0625
-3820.265,854.5,-381600.0625
-3780.665,836.57,-381600.0625
-3768.635,823.35,-381600.0625
-3806.935,818.19,-381600.0625
-3818.555,808.65,-381600.0625
-3885.505,807.51,-381600.0625
-3842.715,789.55,-381600.0625
-3805.775,772.72,-381600.0625
-3802.435,760.94,-381600.0625
-3815.895,751.56,-381600.0625
-3818.425,740.6,-381600.0625
-3809.035,728.03,-381600.0625
-3791.675,714.47,-381600.0625
-3810.965,705.75,-381600.0625
-3830.235,696.92,-381600.0625
-2694.195,545.9,-381600.0625
-3818.085,672.86,-381600.0625
-2733.815,534.66,-381600.0625
-3698.475,636.71,-381600.0625
-3723.545,628.61,-381600.0625
-3698.885,614.98,-381600.0625
-3669.205,600.98,-381600.0625
-3651.405,588.38,-381600.0625
-3638.545,576.38,-381600.0625
-3605.735,562.54,-381600.0625
-3584.835,550.01,-381600.0625
-3544.955,535.89,-381600.0625
-3542.885,525.32,-381600.0625
-3530.825,513.92,-381600.0625
-3567.555,506.59,-381600.0625
-3522.535,492.61,-381600.0625
-3462.505,477.75,-381600.0625
-3390.445,462.36,-381600.0625
-3309.355,446.77,-381600.0625
-3334.955,438.83,-381600.0625
-3438.375,435.74,-381600.0625
-3450.985,426.48,-381600.0625
-3486.525,418.49,-381600.0625
-3499.085,409.02,-381600.0625
-3476.665,397.64,-381600.0625
-3000.775,363.87,-381600.0625
-2707.515,341.42,-381600.0625
-2700.875,333.25,-381600.0625
-2701.205,325.4,-381600.0625
-3381.025,343.38,-381600.0625
-3265.455,329.48,-381600.0625
-3238.785,319.12,-381600.0625
-3243.075,309.83,-381600.0625
-3246.335,300.48,-381600.0625
-3296.555,292.22,-381600.0625
-3356.755,283.87,-381600.0625
-3355.945,274.09,-381600.0625
-3327.105,263.91,-381600.0625
-3312.235,254.06,-381600.0625
-3298.335,244.31,-381600.0625
-3288.405,234.67,-381600.0625
-3271.445,225.06,-381600.0625
-3249.465,215.54,-381600.0625
-3214.455,206.2,-381600.0625
-2823.415,199.06,-381600.0625
-2810.365,190.97,-381600.0625
-3165.135,169.53,-381600.0625
-2825.045,166.21,-381600.0625
-2772.895,159.05,-381600.0625
-2809.715,150.14,-381600.0625
-3048.435,135.76,-381600.0625
-3080.175,125.97,-381600.0625
-3113.885,115.94,-381600.0625
-3109.585,107.03,-381600.0625
-3132.245,97.13,-381600.0625
-3128.895,88.15,-381600.0625
-1899.675,132.51,-381600.0625
-1781.555,132.47,-381600.0625
-1758.335,128.43,-381600.0625
-1724.115,125.1,-381600.0625
-1722.855,120.14,-381600.0625
-1713.585,115.66,-381600.0625
-1727.265,109.84,-381600.0625
-1752.895,103.16,-381600.0625
-1793.465,95.34,-381600.0625
-1890.875,83.31,-381600.0625
-2032.115,67.52,-381600.0625
-2073.555,58.46,-381600.0625
-2065.115,53.06,-381600.0625
-2051.675,48.12,-381600.0625
3740.493,4542.01,-381802.03125
